,parent,daughter,count
1153,121.1,93.1,126
1154,121.1,94.1,2
1155,121.1,95.0,37
1156,121.1,95.1,140
1157,121.1,97.0,10
1158,121.1,97.1,52
1159,121.1,99.0,11
1160,121.1,99.1,2
1161,121.1,101.1,2
1162,121.1,103.0,1
1163,121.1,104.1,2
1164,121.1,105.1,101
1165,121.1,107.0,2
1166,121.1,107.1,129
1167,121.1,108.1,1
1168,121.1,109.0,6
1169,121.1,109.1,150
1170,121.1,109.8,1
1171,121.1,111.0,1
1172,121.1,111.1,16
1173,121.1,117.1,44
1174,121.1,118.0,1
1175,121.1,119.1,102
1176,121.1,121.1,12
1177,122.1,55.9,1
1178,122.1,57.0,1
1179,122.1,67.1,1
1180,122.1,69.1,1
1181,122.1,79.1,1
1182,122.1,80.1,1
1183,122.1,81.1,1
1184,122.1,82.1,2
1185,122.1,86.1,1
1186,122.1,91.1,1
1187,122.1,93.1,1
1188,122.1,94.1,1
1189,122.1,95.1,1
1190,122.1,104.1,1
1191,122.1,107.1,1
1192,122.1,108.1,2
1193,122.1,109.1,1
1194,122.1,119.0,1
1195,122.1,121.1,1
1196,122.3,66.6,1
1197,122.3,79.6,1
1198,122.3,86.1,1
1199,122.3,91.5,1
1200,122.3,106.5,1
1201,122.3,111.0,1
1202,123.0,67.1,1
1203,123.0,69.1,1
1204,123.0,81.1,1
1205,123.0,82.1,2
1206,123.0,84.1,1
1207,123.0,95.1,1
1208,123.0,99.0,1
1209,123.1,55.0,1
1210,123.1,55.1,32
1211,123.1,56.7,2
1212,123.1,57.0,5
1213,123.1,57.1,6
1214,123.1,59.0,2
1215,123.1,61.0,2
1216,123.1,67.1,63
1217,123.1,69.0,3
1218,123.1,69.1,57
1219,123.1,71.0,5
1220,123.1,71.1,5
1221,123.1,73.0,1
1222,123.1,79.1,53
1223,123.1,81.0,3
1224,123.1,81.1,66
1225,123.1,82.1,1
1226,123.1,83.0,11
1227,123.1,83.1,38
1228,123.1,85.0,11
1229,123.1,85.1,6
1230,123.1,89.1,6
1231,123.1,89.8,1
1232,123.1,91.0,12
1233,123.1,91.1,50
1234,123.1,91.5,3
1235,123.1,93.1,62
1236,123.1,95.0,32
1237,123.1,95.1,69
1238,123.1,97.0,3
1239,123.1,97.1,38
1240,123.1,99.0,7
1241,123.1,101.1,2
1242,123.1,105.1,62
1243,123.1,107.0,2
1244,123.1,107.1,65
1245,123.1,108.1,1
1246,123.1,109.0,1
1247,123.1,109.1,94
1248,123.1,111.1,10
1249,123.1,117.1,36
1250,123.1,119.1,64
1251,123.1,121.1,81
1252,123.1,123.1,10
1253,124.0,55.1,1
1254,124.0,67.1,1
1255,124.0,69.1,1
1256,124.0,79.1,1
1257,124.0,81.1,1
1258,124.0,83.1,1
1259,124.0,89.1,1
1260,124.0,91.1,1
1261,124.0,91.5,1
1262,124.0,93.1,1
1263,124.0,95.0,1
1264,124.0,95.1,1
1265,124.0,97.1,1
1266,124.0,105.1,1
1267,124.0,107.1,1
1268,124.0,109.1,2
1269,124.0,117.1,1
1270,124.0,119.1,1
1271,124.0,121.1,1
1272,124.0,123.1,2
1273,124.1,82.1,2
1274,124.1,96.1,2
1275,124.1,102.1,2
1276,124.1,117.1,2
1277,125.0,57.0,1
1278,125.0,60.1,3
1279,125.0,86.1,20
1280,125.0,104.1,20
1281,125.1,55.1,7
1282,125.1,57.0,1
1283,125.1,57.1,6
1284,125.1,67.1,11
1285,125.1,69.0,2
1286,125.1,69.1,11
1287,125.1,71.0,2
1288,125.1,71.1,6
1289,125.1,79.1,5
1290,125.1,81.1,13
1291,125.1,83.0,4
1292,125.1,83.1,12
1293,125.1,85.1,6
1294,125.1,89.1,3
1295,125.1,91.0,1
1296,125.1,91.1,5
1297,125.1,91.5,1
1298,125.1,93.1,8
1299,125.1,95.0,3
1300,125.1,95.1,12
1301,125.1,97.1,13
1302,125.1,99.0,1
1303,125.1,101.1,1
1304,125.1,105.1,8
1305,125.1,107.0,1
1306,125.1,107.1,11
1307,125.1,109.1,15
1308,125.1,111.0,1
1309,125.1,111.1,5
1310,125.1,117.1,4
1311,125.1,119.1,8
1312,125.1,121.1,12
1313,125.1,123.0,1
1314,125.1,123.1,10
1315,125.1,124.0,1
1316,125.1,125.1,1
1317,126.1,68.0,7
1318,126.1,69.1,1
1319,126.1,71.0,1
1320,126.1,82.1,9
1321,126.1,85.0,3
1322,126.1,108.1,6
1323,127.0,55.0,2
1324,127.0,55.1,2
1325,127.0,57.0,6
1326,127.0,57.1,4
1327,127.0,61.0,5
1328,127.0,63.0,1
1329,127.0,67.1,11
1330,127.0,69.0,22
1331,127.0,69.1,8
1332,127.0,70.1,1
1333,127.0,71.0,2
1334,127.0,71.1,4
1335,127.0,73.0,10
1336,127.0,79.1,8
1337,127.0,81.0,12
1338,127.0,81.1,16
1339,127.0,82.1,2
1340,127.0,83.1,6
1341,127.0,84.0,1
1342,127.0,84.1,1
1343,127.0,85.0,31
1344,127.0,85.1,3
1345,127.0,89.1,1
1346,127.0,91.0,5
1347,127.0,91.1,6
1348,127.0,93.1,9
1349,127.0,95.0,1
1350,127.0,95.1,16
1351,127.0,97.0,31
1352,127.0,97.1,1
1353,127.0,99.0,18
1354,127.0,99.1,1
1355,127.0,103.0,7
1356,127.0,105.1,7
1357,127.0,107.1,10
1358,127.0,109.0,17
1359,127.0,109.1,14
1360,127.0,115.0,7
1361,127.0,117.1,2
1362,127.0,119.1,6
1363,127.0,121.0,1
1364,127.0,121.1,11
1365,127.0,123.1,3
1366,127.1,55.1,1
1367,127.1,57.1,3
1368,127.1,67.1,1
1369,127.1,69.1,3
1370,127.1,71.1,3
1371,127.1,81.1,3
1372,127.1,83.1,3
1373,127.1,85.1,2
1374,127.1,89.1,1
1375,127.1,93.1,2
1376,127.1,95.1,3
1377,127.1,97.1,2
1378,127.1,101.1,1
1379,127.1,105.1,1
1380,127.1,107.1,2
1381,127.1,109.1,2
1382,127.1,111.1,1
1383,127.1,119.1,1
1384,127.1,121.1,2
1385,127.1,125.1,1
1386,128.0,71.0,1
1387,128.0,87.0,2
1388,128.0,100.0,1
1389,128.0,105.1,1
1390,128.0,107.1,1
1391,128.0,109.1,2
1392,128.0,110.0,1
1393,128.0,118.0,1
1394,128.0,121.1,1
1395,128.0,123.1,1
1396,128.1,67.1,1
1397,128.1,68.0,1
1398,128.1,79.1,1
1399,128.1,81.1,1
1400,128.1,82.1,4
1401,128.1,86.1,1
1402,128.1,88.0,2
1403,128.1,93.1,2
1404,128.1,98.1,1
1405,128.1,100.1,3
1406,128.1,108.1,1
1407,128.1,109.1,1
1408,128.1,116.1,1
1409,128.1,126.1,1
1410,128.3,55.1,2
1411,128.3,56.7,1
1412,128.3,57.1,1
1413,128.3,59.0,1
1414,128.3,67.1,1
1415,128.3,69.1,1
1416,128.3,79.1,1
1417,128.3,81.1,1
1418,128.3,83.0,1
1419,128.3,83.1,1
1420,128.3,85.1,1
1421,128.3,91.1,1
1422,128.3,93.1,1
1423,128.3,95.0,1
1424,128.3,95.1,1
1425,128.3,101.1,1
1426,128.3,105.1,1
1427,128.3,107.1,1
1428,128.3,109.1,2
1429,128.3,111.1,1
1430,128.3,117.1,1
1431,128.3,119.1,1
1432,128.3,121.1,1
1433,128.3,123.1,2
1434,129.0,99.0,2
1435,129.0,111.0,2
1436,129.0,117.0,2
1437,129.1,55.1,6
1438,129.1,57.0,1
1439,129.1,57.1,5
1440,129.1,66.6,1
1441,129.1,67.1,10
1442,129.1,69.0,1
1443,129.1,69.1,11
1444,129.1,71.0,2
1445,129.1,71.1,4
1446,129.1,72.1,3
1447,129.1,79.1,10
1448,129.1,79.6,1
1449,129.1,81.0,1
1450,129.1,81.1,11
1451,129.1,83.0,5
1452,129.1,83.1,6
1453,129.1,84.1,1
1454,129.1,85.0,1
1455,129.1,85.1,2
1456,129.1,86.1,1
1457,129.1,89.1,1
1458,129.1,89.8,1
1459,129.1,91.0,2
1460,129.1,91.1,10
1461,129.1,91.5,2
1462,129.1,93.1,11
1463,129.1,95.0,9
1464,129.1,95.1,11
1465,129.1,97.1,11
1466,129.1,101.1,5
1467,129.1,105.1,10
1468,129.1,106.5,1
1469,129.1,107.1,11
1470,129.1,109.1,20
1471,129.1,111.0,5
1472,129.1,111.1,2
1473,129.1,112.1,3
1474,129.1,117.1,9
1475,129.1,119.1,10
1476,129.1,121.1,16
1477,129.1,122.3,1
1478,129.1,123.1,10
1479,129.1,124.0,1
1480,129.1,125.1,3
1481,129.1,126.1,1
1482,129.1,127.1,1
1483,129.5,55.9,1
1484,129.5,57.0,1
1485,129.5,67.1,1
1486,129.5,69.1,1
1487,129.5,79.1,1
1488,129.5,80.1,1
1489,129.5,81.1,1
1490,129.5,82.1,1
1491,129.5,86.1,1
1492,129.5,91.1,1
1493,129.5,93.1,1
1494,129.5,94.1,1
1495,129.5,95.1,1
1496,129.5,104.1,1
1497,129.5,107.1,1
1498,129.5,108.1,1
1499,129.5,109.1,1
1500,129.5,121.1,1
1501,129.5,122.1,1
1502,130.0,84.0,1
1503,130.0,89.0,2
1504,130.0,97.0,2
1505,130.0,99.1,1
1506,130.0,127.0,1
1507,130.0,130.0,1
1508,131.0,57.0,1
1509,131.0,60.1,1
1510,131.0,82.1,9
1511,131.0,86.1,1
1512,131.0,91.0,1
1513,131.0,96.1,1
1514,131.0,99.0,3
1515,131.0,103.1,6
1516,131.0,104.1,1
1517,131.0,113.0,1
1518,131.0,117.0,1
1519,131.0,124.1,1
1520,131.0,125.0,1
1521,131.1,55.0,2
1522,131.1,55.1,26
1523,131.1,56.7,1
1524,131.1,57.0,7
1525,131.1,57.1,5
1526,131.1,59.0,1
1527,131.1,61.0,2
1528,131.1,67.1,63
1529,131.1,69.0,6
1530,131.1,69.1,62
1531,131.1,71.0,10
1532,131.1,71.1,4
1533,131.1,73.0,2
1534,131.1,79.1,64
1535,131.1,81.0,5
1536,131.1,81.1,74
1537,131.1,83.0,8
1538,131.1,83.1,32
1539,131.1,85.0,11
1540,131.1,85.1,7
1541,131.1,89.1,9
1542,131.1,89.8,1
1543,131.1,91.0,10
1544,131.1,91.1,67
1545,131.1,91.5,2
1546,131.1,93.1,76
1547,131.1,95.0,24
1548,131.1,95.1,77
1549,131.1,97.0,5
1550,131.1,97.1,29
1551,131.1,99.0,5
1552,131.1,101.1,1
1553,131.1,105.1,75
1554,131.1,107.0,1
1555,131.1,107.1,74
1556,131.1,109.0,3
1557,131.1,109.1,94
1558,131.1,111.1,7
1559,131.1,117.1,35
1560,131.1,119.1,75
1561,131.1,121.1,81
1562,131.1,123.1,52
1563,131.1,124.0,1
1564,131.1,125.1,4
1565,131.1,127.0,5
1566,131.1,127.1,1
1567,131.1,128.0,1
1568,131.1,128.3,1
1569,131.1,129.1,10
1570,132.1,67.1,1
1571,132.1,69.1,1
1572,132.1,79.1,1
1573,132.1,81.1,1
1574,132.1,82.1,1
1575,132.1,86.1,1
1576,132.1,91.0,1
1577,132.1,91.1,1
1578,132.1,93.1,2
1579,132.1,95.0,1
1580,132.1,95.1,1
1581,132.1,97.1,1
1582,132.1,103.1,1
1583,132.1,105.1,1
1584,132.1,107.1,1
1585,132.1,109.1,3
1586,132.1,117.1,1
1587,132.1,119.1,1
1588,132.1,121.1,2
1589,132.1,123.1,2
1590,132.1,128.1,1
1591,132.1,129.1,1
1592,132.1,131.0,1
1593,132.1,131.1,1
1594,133.0,57.0,4
1595,133.0,57.1,1
1596,133.0,61.0,2
1597,133.0,63.0,1
1598,133.0,69.0,7
1599,133.0,70.1,1
1600,133.0,73.0,6
1601,133.0,85.0,7
1602,133.0,87.0,1
1603,133.0,91.1,1
1604,133.0,97.0,7
1605,133.0,115.0,7
1606,133.0,119.1,1
1607,133.0,121.0,1
1608,133.0,127.0,5
1609,133.1,55.0,2
1610,133.1,55.1,34
1611,133.1,55.9,2
1612,133.1,56.7,1
1613,133.1,57.0,4
1614,133.1,57.1,32
1615,133.1,59.0,1
1616,133.1,61.0,2
1617,133.1,67.1,81
1618,133.1,69.0,7
1619,133.1,69.1,83
1620,133.1,71.0,8
1621,133.1,71.1,50
1622,133.1,73.0,8
1623,133.1,73.1,9
1624,133.1,79.1,78
1625,133.1,80.1,5
1626,133.1,81.0,10
1627,133.1,81.1,99
1628,133.1,82.1,1
1629,133.1,83.0,13
1630,133.1,83.1,50
1631,133.1,84.1,1
1632,133.1,85.0,12
1633,133.1,85.1,57
1634,133.1,86.1,1
1635,133.1,87.0,34
1636,133.1,89.1,84
1637,133.1,89.8,1
1638,133.1,91.0,11
1639,133.1,91.1,76
1640,133.1,91.5,2
1641,133.1,93.1,99
1642,133.1,94.0,2
1643,133.1,95.0,29
1644,133.1,95.1,100
1645,133.1,97.0,8
1646,133.1,97.1,38
1647,133.1,99.0,6
1648,133.1,100.1,1
1649,133.1,101.1,1
1650,133.1,102.1,13
1651,133.1,103.0,1
1652,133.1,104.1,1
1653,133.1,105.1,92
1654,133.1,107.0,2
1655,133.1,107.1,95
1656,133.1,109.0,7
1657,133.1,109.1,119
1658,133.1,111.0,1
1659,133.1,111.1,10
1660,133.1,113.1,1
1661,133.1,117.1,45
1662,133.1,119.1,93
1663,133.1,121.1,115
1664,133.1,123.1,58
1665,133.1,124.0,1
1666,133.1,124.1,2
1667,133.1,125.1,7
1668,133.1,127.0,8
1669,133.1,127.1,3
1670,133.1,128.0,1
1671,133.1,128.1,1
1672,133.1,128.3,1
1673,133.1,129.1,10
1674,133.1,131.1,77
1675,133.1,132.1,2
1676,133.1,133.1,7
1677,134.1,67.1,1
1678,134.1,79.1,1
1679,134.1,81.1,1
1680,134.1,82.1,1
1681,134.1,88.0,1
1682,134.1,93.1,1
1683,134.1,98.1,1
1684,134.1,100.1,1
1685,134.1,116.1,1
1686,134.1,128.1,1
1687,134.9,64.3,1
1688,134.9,79.1,1
1689,134.9,81.1,1
1690,134.9,93.1,1
1691,134.9,95.1,1
1692,135.0,89.0,2
1693,135.0,117.0,2
1694,135.1,55.0,2
1695,135.1,55.1,39
1696,135.1,55.9,2
1697,135.1,56.7,2
1698,135.1,57.0,7
1699,135.1,57.1,11
1700,135.1,59.0,2
1701,135.1,61.0,4
1702,135.1,67.1,99
1703,135.1,69.0,10
1704,135.1,69.1,100
1705,135.1,71.0,12
1706,135.1,71.1,14
1707,135.1,73.0,3
1708,135.1,79.1,94
1709,135.1,80.1,1
1710,135.1,81.0,8
1711,135.1,81.1,123
1712,135.1,82.1,1
1713,135.1,83.0,14
1714,135.1,83.1,63
1715,135.1,85.0,19
1716,135.1,85.1,16
1717,135.1,86.1,1
1718,135.1,89.1,9
1719,135.1,89.8,1
1720,135.1,91.0,16
1721,135.1,91.1,83
1722,135.1,91.5,2
1723,135.1,93.1,119
1724,135.1,94.1,1
1725,135.1,95.0,39
1726,135.1,95.1,130
1727,135.1,97.0,10
1728,135.1,97.1,49
1729,135.1,99.0,11
1730,135.1,101.1,3
1731,135.1,103.0,1
1732,135.1,104.1,2
1733,135.1,105.1,97
1734,135.1,107.0,1
1735,135.1,107.1,120
1736,135.1,108.1,1
1737,135.1,109.0,5
1738,135.1,109.1,153
1739,135.1,111.0,2
1740,135.1,111.1,17
1741,135.1,113.1,1
1742,135.1,117.1,47
1743,135.1,119.1,97
1744,135.1,121.1,142
1745,135.1,122.1,1
1746,135.1,123.1,77
1747,135.1,124.0,1
1748,135.1,125.1,12
1749,135.1,127.0,11
1750,135.1,127.1,2
1751,135.1,128.0,1
1752,135.1,128.3,2
1753,135.1,129.1,17
1754,135.1,129.5,1
1755,135.1,131.1,84
1756,135.1,132.1,2
1757,135.1,133.1,100
1758,135.1,135.1,16
1759,136.1,55.9,1
1760,136.1,57.0,1
1761,136.1,67.1,1
1762,136.1,69.1,1
1763,136.1,79.1,1
1764,136.1,80.1,1
1765,136.1,81.0,2
1766,136.1,81.1,1
1767,136.1,82.1,1
1768,136.1,84.1,2
1769,136.1,86.1,1
1770,136.1,89.1,2
1771,136.1,91.1,1
1772,136.1,93.1,1
1773,136.1,94.0,2
1774,136.1,94.1,1
1775,136.1,95.1,1
1776,136.1,103.1,1
1777,136.1,104.1,1
1778,136.1,105.0,1
1779,136.1,107.1,1
1780,136.1,108.1,2
1781,136.1,109.1,1
1782,136.1,110.1,1
1783,136.1,121.1,1
1784,136.1,122.1,1
1785,136.1,129.5,1
1786,136.1,131.0,1
1787,136.1,133.1,2
1788,136.1,135.1,1
1789,137.1,55.1,18
1790,137.1,55.9,1
1791,137.1,56.7,1
1792,137.1,57.1,7
1793,137.1,59.0,1
1794,137.1,67.1,24
1795,137.1,69.0,2
1796,137.1,69.1,23
1797,137.1,71.0,4
1798,137.1,71.1,5
1799,137.1,79.1,15
1800,137.1,81.1,27
1801,137.1,83.0,9
1802,137.1,83.1,21
1803,137.1,85.0,2
1804,137.1,85.1,6
1805,137.1,89.1,4
1806,137.1,91.0,1
1807,137.1,91.1,18
1808,137.1,91.5,1
1809,137.1,93.1,25
1810,137.1,95.0,12
1811,137.1,95.1,30
1812,137.1,97.1,14
1813,137.1,99.0,1
1814,137.1,101.1,1
1815,137.1,105.1,23
1816,137.1,107.1,27
1817,137.1,109.1,42
1818,137.1,111.0,1
1819,137.1,111.1,8
1820,137.1,117.1,12
1821,137.1,119.1,24
1822,137.1,121.1,29
1823,137.1,123.1,30
1824,137.1,124.0,1
1825,137.1,125.1,7
1826,137.1,128.3,1
1827,137.1,129.1,3
1828,137.1,131.1,19
1829,137.1,133.1,24
1830,137.1,135.1,30
1831,137.1,137.1,1
1832,138.1,70.1,1
1833,138.1,105.0,1
1834,138.5,55.9,1
1835,138.5,57.0,1
1836,138.5,67.1,1
1837,138.5,69.1,1
1838,138.5,79.1,1
1839,138.5,80.1,1
1840,138.5,81.1,1
1841,138.5,82.1,1
1842,138.5,86.1,1
1843,138.5,91.1,1
1844,138.5,93.1,1
1845,138.5,94.1,1
1846,138.5,95.1,1
1847,138.5,104.1,1
1848,138.5,107.1,1
1849,138.5,108.1,1
1850,138.5,109.1,1
1851,138.5,121.1,1
1852,138.5,122.1,1
1853,138.5,129.5,1
1854,138.5,135.1,1
1855,138.5,136.1,1
1856,139.1,55.1,4
1857,139.1,57.1,4
1858,139.1,67.1,9
1859,139.1,69.0,1
1860,139.1,69.1,13
1861,139.1,71.1,7
1862,139.1,79.1,5
1863,139.1,81.1,16
1864,139.1,83.0,2
1865,139.1,83.1,11
1866,139.1,85.1,3
1867,139.1,89.1,2
1868,139.1,91.1,3
1869,139.1,91.5,1
1870,139.1,93.1,12
1871,139.1,95.0,2
1872,139.1,95.1,19
1873,139.1,97.1,6
1874,139.1,105.1,5
1875,139.1,107.1,9
1876,139.1,109.1,10
1877,139.1,111.1,6
1878,139.1,117.1,2
1879,139.1,119.1,6
1880,139.1,121.1,16
1881,139.1,123.1,5
1882,139.1,124.0,1
1883,139.1,125.1,3
1884,139.1,127.1,2
1885,139.1,129.1,1
1886,139.1,131.1,4
1887,139.1,133.1,7
1888,139.1,135.1,16
1889,139.1,137.1,6
1890,139.7,64.3,1
1891,139.7,79.1,1
1892,139.7,81.1,1
1893,139.7,93.1,1
1894,139.7,95.1,1
1895,139.7,134.9,1
1896,140.1,98.1,1
1897,140.1,105.0,1
1898,140.1,109.1,1
1899,140.2,55.1,1
1900,140.2,67.1,1
1901,140.2,67.2,1
1902,140.2,68.3,1
1903,140.2,70.3,1
1904,140.2,70.5,1
1905,140.2,74.3,1
1906,140.2,81.1,1
1907,140.2,82.4,1
1908,140.2,89.1,1
1909,140.2,91.1,1
1910,140.2,91.3,1
1911,140.2,93.1,1
1912,140.2,94.1,1
1913,140.2,95.1,1
1914,140.2,107.1,1
1915,140.2,109.8,1
1916,140.2,119.1,1
1917,140.2,121.1,1
1918,141.0,99.0,2
1919,141.0,111.0,2
1920,141.0,117.0,2
1921,141.0,129.0,2
1922,141.1,55.1,4
1923,141.1,56.7,1
1924,141.1,57.1,3
1925,141.1,59.0,1
1926,141.1,67.1,3
1927,141.1,69.1,4
1928,141.1,71.1,2
1929,141.1,79.1,1
1930,141.1,81.1,4
1931,141.1,83.0,2
1932,141.1,83.1,3
1933,141.1,85.1,3
1934,141.1,91.1,1
1935,141.1,93.1,2
1936,141.1,95.0,1
1937,141.1,95.1,4
1938,141.1,97.1,2
1939,141.1,99.0,1
1940,141.1,101.1,1
1941,141.1,105.1,2
1942,141.1,107.1,2
1943,141.1,109.1,6
1944,141.1,111.1,3
1945,141.1,117.1,1
1946,141.1,119.1,2
1947,141.1,121.1,3
1948,141.1,123.0,1
1949,141.1,123.1,4
1950,141.1,125.1,4
1951,141.1,128.3,1
1952,141.1,131.1,1
1953,141.1,133.1,3
1954,141.1,135.1,3
1955,141.1,137.1,3
1956,141.1,139.1,1
1957,142.1,55.1,5
1958,142.1,67.1,9
1959,142.1,69.1,9
1960,142.1,71.0,2
1961,142.1,79.1,9
1962,142.1,81.1,9
1963,142.1,83.1,3
1964,142.1,89.8,1
1965,142.1,91.0,2
1966,142.1,91.1,9
1967,142.1,93.1,9
1968,142.1,95.0,9
1969,142.1,95.1,9
1970,142.1,97.1,7
1971,142.1,105.1,9
1972,142.1,107.1,9
1973,142.1,109.1,17
1974,142.1,111.1,1
1975,142.1,117.1,8
1976,142.1,119.1,9
1977,142.1,121.1,14
1978,142.1,123.1,9
1979,142.1,129.1,6
1980,142.1,131.1,9
1981,142.1,132.1,1
1982,142.1,133.1,9
1983,142.1,135.1,15
1984,142.1,137.1,4
1985,142.1,139.1,1
1986,143.0,57.0,1
1987,143.0,99.0,2
1988,143.0,111.0,2
1989,143.0,117.0,2
1990,143.0,129.0,2
1991,143.0,141.0,2
1992,143.1,55.1,17
1993,143.1,56.7,1
1994,143.1,57.0,1
1995,143.1,57.1,4
1996,143.1,59.0,1
1997,143.1,67.1,30
1998,143.1,69.0,4
1999,143.1,69.1,32
2000,143.1,71.0,5
2001,143.1,71.1,2
2002,143.1,79.1,30
2003,143.1,81.0,2
2004,143.1,81.1,35
2005,143.1,83.0,5
2006,143.1,83.1,17
2007,143.1,85.0,2
2008,143.1,85.1,4
2009,143.1,89.1,7
2010,143.1,89.8,1
2011,143.1,91.0,3
2012,143.1,91.1,35
2013,143.1,91.5,1
2014,143.1,93.1,39
2015,143.1,95.0,21
2016,143.1,95.1,39
2017,143.1,97.0,1
2018,143.1,97.1,19
2019,143.1,99.0,2
2020,143.1,101.1,1
2021,143.1,105.1,39
2022,143.1,107.1,39
2023,143.1,109.0,1
2024,143.1,109.1,57
2025,143.1,111.1,4
2026,143.1,117.1,26
2027,143.1,119.1,40
2028,143.1,121.1,48
2029,143.1,123.1,30
2030,143.1,124.0,1
2031,143.1,125.1,3
2032,143.1,127.0,1
2033,143.1,128.3,1
2034,143.1,129.1,10
2035,143.1,131.1,37
2036,143.1,132.1,1
2037,143.1,133.1,41
2038,143.1,135.1,52
2039,143.1,137.1,15
2040,143.1,139.1,3
2041,143.1,141.1,1
2042,143.1,142.1,9
2043,143.2,58.1,1
2044,143.2,72.1,1
2045,143.2,86.1,1
2046,143.4,90.2,1
2047,143.4,91.0,1
2048,143.4,91.5,1
2049,144.0,55.1,1
2050,144.0,83.1,2
2051,144.0,84.0,2
2052,144.0,116.0,2
2053,144.1,55.1,4
2054,144.1,57.1,1
2055,144.1,67.1,9
2056,144.1,69.0,2
2057,144.1,69.1,8
2058,144.1,71.0,1
2059,144.1,71.1,1
2060,144.1,79.1,8
2061,144.1,81.1,9
2062,144.1,83.0,2
2063,144.1,83.1,3
2064,144.1,85.1,1
2065,144.1,89.1,3
2066,144.1,91.0,1
2067,144.1,91.1,8
2068,144.1,91.5,1
2069,144.1,93.1,8
2070,144.1,95.0,8
2071,144.1,95.1,9
2072,144.1,97.1,6
2073,144.1,105.1,8
2074,144.1,107.1,8
2075,144.1,109.1,15
2076,144.1,111.1,1
2077,144.1,113.1,1
2078,144.1,117.1,8
2079,144.1,118.1,1
2080,144.1,119.1,8
2081,144.1,121.1,13
2082,144.1,123.1,9
2083,144.1,124.0,1
2084,144.1,125.1,3
2085,144.1,129.1,6
2086,144.1,131.1,8
2087,144.1,132.1,1
2088,144.1,133.1,9
2089,144.1,135.1,13
2090,144.1,137.1,4
2091,144.1,139.1,2
2092,144.1,142.1,5
2093,144.1,143.1,8
2094,145.0,55.0,2
2095,145.0,55.1,2
2096,145.0,57.0,6
2097,145.0,57.1,6
2098,145.0,61.0,7
2099,145.0,63.0,2
2100,145.0,67.1,11
2101,145.0,69.0,22
2102,145.0,69.1,7
2103,145.0,70.1,2
2104,145.0,71.0,2
2105,145.0,71.1,5
2106,145.0,72.1,4
2107,145.0,73.0,11
2108,145.0,79.1,8
2109,145.0,81.0,11
2110,145.0,81.1,17
2111,145.0,82.1,1
2112,145.0,83.1,6
2113,145.0,84.1,3
2114,145.0,85.0,33
2115,145.0,85.1,4
2116,145.0,86.1,1
2117,145.0,89.0,2
2118,145.0,91.0,7
2119,145.0,91.1,5
2120,145.0,93.1,9
2121,145.0,95.0,1
2122,145.0,95.1,18
2123,145.0,97.0,31
2124,145.0,97.1,1
2125,145.0,99.0,18
2126,145.0,99.1,1
2127,145.0,103.0,7
2128,145.0,103.1,1
2129,145.0,105.0,2
2130,145.0,105.1,6
2131,145.0,107.1,11
2132,145.0,109.0,16
2133,145.0,109.1,15
2134,145.0,115.0,8
2135,145.0,117.0,2
2136,145.0,117.1,1
2137,145.0,119.1,6
2138,145.0,121.0,1
2139,145.0,121.1,12
2140,145.0,123.1,4
2141,145.0,127.0,33
2142,145.0,131.1,5
2143,145.0,133.0,6
2144,145.0,133.1,6
2145,145.0,135.0,4
2146,145.0,135.1,11
2147,145.1,55.0,2
2148,145.1,55.1,28
2149,145.1,56.7,1
2150,145.1,57.0,6
2151,145.1,57.1,6
2152,145.1,59.0,1
2153,145.1,61.0,2
2154,145.1,67.1,65
2155,145.1,69.0,6
2156,145.1,69.1,66
2157,145.1,71.0,9
2158,145.1,71.1,6
2159,145.1,73.0,2
2160,145.1,79.1,66
2161,145.1,81.0,6
2162,145.1,81.1,83
2163,145.1,83.0,8
2164,145.1,83.1,41
2165,145.1,84.0,1
2166,145.1,85.0,12
2167,145.1,85.1,8
2168,145.1,89.1,8
2169,145.1,89.8,1
2170,145.1,91.0,11
2171,145.1,91.1,64
2172,145.1,91.5,2
2173,145.1,93.1,85
2174,145.1,95.0,26
2175,145.1,95.1,90
2176,145.1,97.0,5
2177,145.1,97.1,32
2178,145.1,99.0,5
2179,145.1,99.1,1
2180,145.1,101.1,1
2181,145.1,105.1,76
2182,145.1,107.0,2
2183,145.1,107.1,85
2184,145.1,109.0,3
2185,145.1,109.1,98
2186,145.1,111.0,1
2187,145.1,111.1,8
2188,145.1,117.1,37
2189,145.1,119.1,77
2190,145.1,121.1,93
2191,145.1,123.1,56
2192,145.1,124.0,1
2193,145.1,125.1,6
2194,145.1,127.0,6
2195,145.1,127.1,1
2196,145.1,128.3,1
2197,145.1,129.1,10
2198,145.1,130.0,1
2199,145.1,131.1,70
2200,145.1,132.1,1
2201,145.1,133.1,76
2202,145.1,135.1,101
2203,145.1,137.1,22
2204,145.1,139.1,7
2205,145.1,141.1,1
2206,145.1,142.1,9
2207,145.1,143.1,39
2208,145.1,144.1,8
2209,145.1,145.0,5
2210,145.1,145.1,1
2211,146.0,71.0,1
2212,146.0,87.0,2
2213,146.0,100.0,1
2214,146.0,105.1,1
2215,146.0,107.1,1
2216,146.0,109.1,2
2217,146.0,110.0,1
2218,146.0,118.0,1
2219,146.0,121.1,1
2220,146.0,123.1,1
2221,146.0,128.0,2
2222,146.0,131.1,1
2223,146.0,133.1,1
2224,146.0,135.1,1
2225,146.1,82.1,2
2226,146.1,88.0,1
2227,146.1,100.1,2
2228,146.1,118.1,1
