,parent,daughter,count
133252,203.14,182.11,10
133255,203.14,183.12,19
133261,203.14,185.13,34
133265,203.14,187.11,15
133267,203.14,187.15,23
133271,203.14,189.13,23
133277,203.14,191.11,8
133278,203.14,191.14,17
133281,203.14,193.1,8
133284,203.14,194.11,8
133290,203.14,195.12,15
133296,203.14,197.13,21
133299,203.14,199.11,9
133301,203.14,199.15,21
133306,203.14,201.13,13
133307,203.14,201.16,15
133489,203.18,55.06,10
133493,203.18,57.07,11
133509,203.18,67.06,11
133512,203.18,69.07,15
133517,203.18,71.05,8
133528,203.18,79.06,8
133533,203.18,81.07,15
133539,203.18,83.09,15
133552,203.18,91.05,13
133555,203.18,93.07,15
133558,203.18,95.05,9
133561,203.18,95.09,15
133568,203.18,97.1,13
133583,203.18,105.07,14
133587,203.18,107.09,15
133592,203.18,109.1,15
133595,203.18,111.08,9
133596,203.18,111.12,10
133602,203.18,117.07,8
133605,203.18,119.09,15
133610,203.18,121.1,14
133614,203.18,123.12,14
133627,203.18,131.09,12
133631,203.18,133.1,14
133633,203.18,135.12,15
133638,203.18,137.13,13
133645,203.18,143.09,9
133651,203.18,145.1,14
133655,203.18,147.12,14
133658,203.18,149.13,14
133670,203.18,157.1,11
133673,203.18,159.12,14
133677,203.18,161.13,14
133682,203.18,163.15,11
133687,203.18,171.12,12
133690,203.18,173.13,13
133696,203.18,175.15,13
133701,203.18,177.16,9
133715,203.18,185.13,11
133718,203.18,187.15,13
133722,203.18,189.16,12
133738,203.18,199.15,12
133741,203.18,201.16,11
133847,203.94,67.05,8
133850,203.94,69.07,8
133858,203.94,79.05,8
133864,203.94,81.07,8
133883,203.94,91.05,8
133886,203.94,93.07,8
134299,204.93,84.96,22
134312,204.93,91.05,8
134316,204.93,93.07,9
134408,204.93,158.93,22
134437,204.93,176.94,19
134451,204.93,186.92,16
135257,205.12,55.06,11
135261,205.12,57.07,18
135275,205.12,67.06,10
135279,205.12,69.07,16
135284,205.12,71.09,13
135294,205.12,81.07,16
135301,205.12,83.09,14
135304,205.12,85.1,13
135311,205.12,91.05,10
135314,205.12,93.07,13
135321,205.12,95.09,14
135326,205.12,97.1,13
135332,205.12,105.07,12
135335,205.12,107.09,12
135339,205.12,109.1,16
135343,205.12,111.12,10
135354,205.12,119.09,12
135357,205.12,121.1,13
135361,205.12,123.08,8
135362,205.12,123.12,8
135375,205.12,131.09,8
135378,205.12,133.1,11
135379,205.12,135.08,12
135380,205.12,135.12,10
135382,205.12,137.06,8
135385,205.12,137.1,10
135391,205.12,139.08,8
135401,205.12,145.1,11
135407,205.12,147.12,10
135413,205.12,149.1,10
135418,205.12,151.08,11
135431,205.12,157.1,9
135435,205.12,159.12,12
135445,205.12,163.11,10
135450,205.12,165.09,16
135468,205.12,173.1,9
135469,205.12,173.13,10
135472,205.12,175.11,10
135474,205.12,177.09,13
135481,205.12,179.11,9
135492,205.12,187.11,10
135500,205.12,191.11,12
135516,205.12,201.13,8
135545,205.16,55.05,8
135554,205.16,57.07,13
135566,205.16,67.05,11
135572,205.16,69.07,13
135581,205.16,79.05,11
135590,205.16,81.07,13
135594,205.16,83.09,12
135610,205.16,91.05,12
135615,205.16,93.07,13
135617,205.16,95.08,8
135618,205.16,95.09,8
135623,205.16,97.06,8
135625,205.16,97.1,9
135636,205.16,105.07,13
135640,205.16,107.08,9
135645,205.16,109.1,13
135648,205.16,111.08,9
135656,205.16,117.07,11
135661,205.16,119.08,9
135667,205.16,121.1,13
135670,205.16,123.08,9
135671,205.16,123.12,14
135682,205.16,131.08,10
135688,205.16,133.1,13
135691,205.16,135.12,13
135695,205.16,137.13,9
135707,205.16,145.1,13
135713,205.16,147.12,13
135720,205.16,149.13,12
135738,205.16,159.12,13
135743,205.16,161.13,13
135745,205.16,163.11,9
135746,205.16,163.15,12
135765,205.16,173.13,13
135770,205.16,175.15,11
135775,205.16,177.16,8
135792,205.16,187.15,13
135797,205.16,191.14,8
135818,205.16,201.16,10
136212,206.11,131.08,8
136937,207.11,67.05,8
136964,207.11,91.05,8
136969,207.11,95.08,8
136998,207.11,119.08,8
137015,207.11,131.08,9
137154,207.12,55.06,11
137161,207.12,57.07,13
137188,207.12,67.06,11
137191,207.12,69.07,15
137203,207.12,79.05,11
137209,207.12,81.07,15
137214,207.12,83.05,11
137216,207.12,83.09,13
137232,207.12,89.06,10
137240,207.12,91.05,13
137243,207.12,93.07,15
137245,207.12,95.05,15
137247,207.12,95.09,11
137252,207.12,97.07,9
137271,207.12,105.07,15
137277,207.12,107.09,11
137282,207.12,109.07,9
137283,207.12,109.1,15
137300,207.12,117.07,14
137307,207.12,119.09,11
137309,207.12,120.09,8
137313,207.12,121.1,15
137317,207.12,123.08,15
137319,207.12,123.12,13
137333,207.12,129.07,14
137338,207.12,131.09,11
137347,207.12,133.1,15
137349,207.12,135.08,12
137350,207.12,135.12,15
137353,207.12,137.1,10
137358,207.12,139.11,9
137360,207.12,142.08,11
137364,207.12,143.09,11
137366,207.12,144.09,12
137369,207.12,145.1,15
137372,207.12,147.08,8
137373,207.12,147.12,15
137376,207.12,149.1,10
137377,207.12,149.13,9
137386,207.12,155.09,10
137389,207.12,156.09,14
137390,207.12,157.1,15
137392,207.12,158.11,11
137394,207.12,159.12,15
137400,207.12,161.1,11
137401,207.12,161.13,15
137404,207.12,163.11,10
137418,207.12,169.1,15
137419,207.12,170.11,11
137421,207.12,171.12,13
137426,207.12,173.13,15
137430,207.12,175.15,15
137444,207.12,181.1,13
137447,207.12,182.11,8
137448,207.12,183.12,15
137452,207.12,185.13,15
137455,207.12,187.15,14
137457,207.12,189.13,8
137461,207.12,191.14,10
137464,207.12,193.1,9
137467,207.12,194.11,8
137469,207.12,195.12,14
137474,207.12,197.13,15
137479,207.12,199.15,14
137481,207.12,201.16,12
137485,207.12,203.14,9
137643,207.14,55.05,11
137649,207.14,57.07,18
137669,207.14,67.05,12
137670,207.14,67.06,8
137673,207.14,69.03,12
137674,207.14,69.07,21
137678,207.14,71.05,11
137679,207.14,71.09,8
137692,207.14,79.05,16
137697,207.14,81.07,20
137702,207.14,83.05,14
137705,207.14,83.09,17
137708,207.14,85.06,10
137717,207.14,90.98,8
137718,207.14,91.05,16
137720,207.14,93.07,19
137723,207.14,95.05,15
137724,207.14,95.08,13
137725,207.14,95.09,8
137727,207.14,97.06,11
137729,207.14,97.1,11
137745,207.14,105.07,20
137748,207.14,107.08,12
137749,207.14,107.09,8
137753,207.14,109.06,12
137755,207.14,109.1,20
137759,207.14,111.08,15
137771,207.14,117.07,13
137773,207.14,119.08,13
137774,207.14,119.09,8
137777,207.14,121.06,11
137779,207.14,121.1,20
137784,207.14,123.08,18
137786,207.14,123.12,11
137789,207.14,125.09,8
137805,207.14,129.07,10
137808,207.14,131.08,13
137810,207.14,133.06,9
137812,207.14,133.1,20
137813,207.14,135.08,18
137814,207.14,135.12,17
137817,207.14,137.09,10
137818,207.14,137.1,9
137833,207.14,143.08,11
137840,207.14,145.1,18
137844,207.14,147.08,14
137846,207.14,147.12,17
137848,207.14,149.09,11
137850,207.14,149.13,13
137852,207.14,151.08,8
137868,207.14,157.1,17
137872,207.14,159.12,18
137875,207.14,161.09,10
137877,207.14,161.13,17
137880,207.14,163.11,16
137885,207.14,165.09,13
137897,207.14,169.1,10
137902,207.14,171.12,10
137909,207.14,173.13,17
137911,207.14,175.11,15
137912,207.14,175.15,12
137914,207.14,177.09,9
137916,207.14,177.13,10
137931,207.14,183.12,8
137937,207.14,185.13,13
137939,207.14,187.11,10
137940,207.14,187.15,10
137944,207.14,189.13,13
137965,207.14,197.13,11
137968,207.14,199.15,8
137974,207.14,203.14,11
138139,207.64,85.1,8
138141,207.64,87.04,9
138142,207.64,89.06,11
138143,207.64,90.06,11
138147,207.64,97.1,13
138148,207.64,99.12,10
138149,207.64,102.07,15
138154,207.64,107.07,11
138158,207.64,111.07,8
138159,207.64,111.12,15
138165,207.64,117.09,16
138170,207.64,124.08,16
138175,207.64,131.07,16
138176,207.64,133.09,16
138179,207.64,134.09,16
138183,207.64,146.09,14
138189,207.64,155.1,16
138193,207.64,161.12,11
138201,207.64,175.1,13
138204,207.64,177.11,16
138214,207.64,199.13,15
139599,209.12,57.03,10
139600,209.12,57.07,9
139617,209.12,69.07,15
139620,209.12,71.05,9
139622,209.12,71.09,16
139628,209.12,73.03,10
139634,209.12,79.05,10
139639,209.12,81.07,13
139644,209.12,83.05,9
139646,209.12,83.09,16
139649,209.12,85.03,11
139652,209.12,85.1,14
139653,209.12,87.04,8
139655,209.12,89.06,8
139658,209.12,91.04,8
139659,209.12,91.05,10
139662,209.12,93.07,19
139665,209.12,95.05,8
139668,209.12,97.03,10
139669,209.12,97.06,9
139671,209.12,97.1,12
139672,209.12,99.04,10
139684,209.12,105.07,9
139686,209.12,107.05,10
139688,209.12,107.08,8
139694,209.12,109.1,13
139696,209.12,111.08,10
139697,209.12,111.12,8
139704,209.12,117.07,8
139708,209.12,119.08,9
139711,209.12,121.06,13
139713,209.12,121.1,13
139719,209.12,123.12,9
139742,209.12,133.1,10
139744,209.12,135.08,9
139745,209.12,135.12,13
139752,209.12,139.07,9
139765,209.12,145.1,13
139774,209.12,149.13,8
139800,209.12,163.11,13
139835,209.12,181.12,9
139889,209.13,53.04,10
139901,209.13,55.05,15
139902,209.13,55.06,21
139918,209.13,57.07,29
139926,209.13,59.05,11
139959,209.13,67.05,21
139960,209.13,67.06,19
139964,209.13,69.03,18
139965,209.13,69.07,36
139970,209.13,71.05,19
139988,209.13,79.05,28
139989,209.13,79.06,8
139997,209.13,81.07,36
140003,209.13,83.05,25
140005,209.13,83.09,28
140012,209.13,85.06,12
140013,209.13,85.07,9
140027,209.13,89.06,12
140036,209.13,91.05,35
140041,209.13,93.07,37
140044,209.13,95.05,35
140045,209.13,95.08,17
140046,209.13,95.09,23
140050,209.13,97.06,15
140051,209.13,97.07,15
140052,209.13,97.1,10
140076,209.13,105.07,36
140081,209.13,107.08,16
140082,209.13,107.09,23
140087,209.13,109.06,19
140088,209.13,109.07,14
140089,209.13,109.1,35
140095,209.13,111.08,20
140110,209.13,117.07,33
140117,209.13,119.08,17
140118,209.13,119.09,21
140121,209.13,120.09,10
140122,209.13,121.06,17
140125,209.13,121.1,36
140129,209.13,123.08,33
140131,209.13,123.12,32
140136,209.13,125.1,10
140145,209.13,128.06,16
140148,209.13,129.07,32
140151,209.13,130.08,16
140153,209.13,131.08,18
140154,209.13,131.09,22
140158,209.13,133.06,10
140162,209.13,133.1,36
140168,209.13,135.08,32
140169,209.13,135.12,34
140173,209.13,137.09,11
140174,209.13,137.1,17
140180,209.13,139.11,13
140183,209.13,141.07,11
140185,209.13,142.08,28
140189,209.13,143.08,15
140190,209.13,143.09,21
140193,209.13,144.09,25
140197,209.13,145.1,36
140203,209.13,146.11,9
140205,209.13,147.08,23
140207,209.13,147.12,36
140213,209.13,149.09,12
140214,209.13,149.1,17
140215,209.13,149.13,20
140229,209.13,155.08,14
140230,209.13,155.09,17
140233,209.13,156.09,27
140235,209.13,157.1,36
140237,209.13,158.11,22
140239,209.13,159.08,19
140240,209.13,159.12,36
140245,209.13,160.12,10
140246,209.13,161.09,12
140247,209.13,161.1,19
140248,209.13,161.13,34
140251,209.13,163.11,25
140252,209.13,163.15,9
140256,209.13,165.09,15
140261,209.13,167.08,11
140264,209.13,167.11,9
140266,209.13,168.09,12
140270,209.13,169.1,35
140271,209.13,170.11,23
140275,209.13,171.12,30
140277,209.13,172.12,12
140280,209.13,173.09,11
140282,209.13,173.13,34
140288,209.13,175.11,18
140289,209.13,175.15,33
140303,209.13,179.08,8
140310,209.13,181.1,30
140311,209.13,181.12,10
140313,209.13,182.11,19
140318,209.13,183.12,32
140319,209.13,184.12,13
140325,209.13,185.13,36
140328,209.13,187.11,18
140329,209.13,187.15,32
140334,209.13,189.13,17
140340,209.13,191.14,17
140346,209.13,193.1,18
140350,209.13,194.11,19
140353,209.13,195.12,26
140355,209.13,196.12,16
140358,209.13,197.13,32
140362,209.13,199.11,12
140364,209.13,199.15,33
140369,209.13,201.13,12
140370,209.13,201.16,23
140375,209.13,203.14,14
140385,209.13,207.12,15
140475,209.15,55.05,12
140479,209.15,57.07,11
140494,209.15,67.05,12
140498,209.15,69.03,9
140499,209.15,69.07,15
140515,209.15,79.05,13
140522,209.15,81.07,16
140526,209.15,83.05,14
140528,209.15,83.09,13
140537,209.15,85.06,9
140550,209.15,91.05,13
140553,209.15,93.07,15
140556,209.15,95.05,11
140557,209.15,95.08,14
140561,209.15,97.06,12
140576,209.15,105.07,14
140580,209.15,107.08,16
140583,209.15,109.06,10
140585,209.15,109.1,15
140588,209.15,111.08,10
140596,209.15,117.07,9
140597,209.15,119.08,14
140602,209.15,121.1,18
140604,209.15,123.08,10
140606,209.15,123.12,9
140628,209.15,131.08,14
140631,209.15,133.1,17
140632,209.15,135.08,12
140633,209.15,135.12,11
140636,209.15,137.09,10
140654,209.15,145.1,13
140659,209.15,147.12,14
140662,209.15,149.09,8
140664,209.15,149.13,10
140670,209.15,151.11,9
140685,209.15,157.1,8
140691,209.15,159.12,11
140696,209.15,161.13,11
140701,209.15,163.11,8
140730,209.15,173.13,14
140757,209.15,185.13,8
140771,209.15,191.14,12
140796,209.15,203.14,8
141160,210.14,55.05,9
141164,210.14,57.07,11
141178,210.14,67.05,11
141181,210.14,69.03,8
141182,210.14,69.07,14
141184,210.14,71.05,8
141192,210.14,79.05,12
141199,210.14,81.07,14
141202,210.14,83.05,11
141204,210.14,83.09,10
141210,210.14,85.06,8
141224,210.14,91.05,13
141227,210.14,93.07,15
141229,210.14,95.05,14
141230,210.14,95.08,10
141234,210.14,97.06,8
141249,210.14,105.07,14
141254,210.14,107.08,9
141258,210.14,109.06,10
141260,210.14,109.1,13
141273,210.14,117.07,14
141276,210.14,119.08,10
141281,210.14,121.06,9
141284,210.14,121.1,14
141286,210.14,123.08,14
141288,210.14,123.12,11
141297,210.14,128.06,9
141298,210.14,129.07,13
141299,210.14,130.08,8
141301,210.14,131.08,11
141308,210.14,133.1,14
141311,210.14,135.08,14
141312,210.14,135.12,12
141322,210.14,142.08,13
141324,210.14,143.08,9
141326,210.14,144.09,14
141329,210.14,145.1,14
141332,210.14,147.08,12
141333,210.14,147.12,14
141335,210.14,149.09,9
141337,210.14,149.13,8
141347,210.14,155.08,9
141351,210.14,156.09,14
141352,210.14,157.1,14
141354,210.14,158.11,12
141356,210.14,159.08,9
141357,210.14,159.12,14
141362,210.14,161.09,8
141364,210.14,161.13,12
141365,210.14,163.11,10
141377,210.14,168.09,9
141379,210.14,169.1,14
141380,210.14,170.11,13
141383,210.14,171.12,13
141390,210.14,173.13,12
141393,210.14,175.11,9
141394,210.14,175.15,11
141408,210.14,181.1,13
141410,210.14,182.11,9
141414,210.14,183.12,13
141415,210.14,184.12,10
141418,210.14,185.13,14
141420,210.14,187.11,9
141421,210.14,187.15,12
141424,210.14,189.13,10
141429,210.14,191.14,8
141434,210.14,193.1,8
141438,210.14,194.11,8
141440,210.14,195.12,9
141441,210.14,196.12,8
141444,210.14,197.13,12
141448,210.14,199.11,8
141449,210.14,199.15,12
141463,210.14,207.12,8
141467,210.14,209.13,13
142542,211.11,57.07,8
142578,211.11,91.05,8
142776,211.11,201.13,8
142948,211.15,53.04,11
142963,211.15,55.05,20
142964,211.15,55.06,25
142982,211.15,57.03,10
142983,211.15,57.07,35
142990,211.15,59.05,14
143029,211.15,67.05,27
143030,211.15,67.06,24
143034,211.15,69.03,24
143035,211.15,69.07,46
143041,211.15,71.05,27
143042,211.15,71.09,10
143068,211.15,79.05,33
143069,211.15,79.06,13
143078,211.15,81.07,49
143087,211.15,83.05,31
143089,211.15,83.09,36
143098,211.15,85.06,17
143099,211.15,85.07,12
143115,211.15,89.06,14
143123,211.15,90.98,10
143126,211.15,91.05,43
143133,211.15,93.07,48
143139,211.15,95.05,44
143140,211.15,95.08,22
143141,211.15,95.09,28
143147,211.15,97.06,19
143148,211.15,97.07,19
143149,211.15,97.1,14
143180,211.15,105.07,47
143184,211.15,107.05,8
143186,211.15,107.08,22
143187,211.15,107.09,28
143195,211.15,109.06,22
143196,211.15,109.07,17
143197,211.15,109.1,46
143204,211.15,111.08,28
143223,211.15,115.05,8
143226,211.15,117.07,42
143233,211.15,119.08,23
143234,211.15,119.09,27
143238,211.15,120.09,10
143240,211.15,121.06,20
143243,211.15,121.1,47
143249,211.15,123.08,40
143251,211.15,123.12,38
143257,211.15,125.1,11
143266,211.15,128.06,16
143270,211.15,129.07,40
143274,211.15,130.08,16
143276,211.15,131.08,24
143277,211.15,131.09,28
143281,211.15,133.06,14
143285,211.15,133.1,47
143291,211.15,135.08,37
143292,211.15,135.12,43
143295,211.15,137.09,16
143296,211.15,137.1,18
143297,211.15,137.13,8
143304,211.15,139.11,15
143307,211.15,141.07,12
143309,211.15,142.08,30
143313,211.15,143.08,21
143314,211.15,143.09,25
143316,211.15,144.09,28
143321,211.15,145.1,47
143325,211.15,146.11,9
143328,211.15,147.08,29
143331,211.15,147.12,45
143336,211.15,149.09,15
143337,211.15,149.1,20
143338,211.15,149.13,27
143341,211.15,151.07,9
143343,211.15,151.11,9
143354,211.15,155.08,17
143355,211.15,155.09,22
143360,211.15,156.09,31
143366,211.15,157.1,47
143368,211.15,158.11,24
143371,211.15,159.08,21
143372,211.15,159.12,46
143377,211.15,160.12,11
143378,211.15,161.09,17
143379,211.15,161.1,20
143380,211.15,161.13,43
143384,211.15,163.11,29
143385,211.15,163.15,15
143389,211.15,165.09,17
143393,211.15,167.08,11
143396,211.15,167.11,8
143397,211.15,168.09,14
143401,211.15,169.1,44
143403,211.15,170.11,25
143407,211.15,171.12,39
143409,211.15,172.12,14
143412,211.15,173.09,15
143413,211.15,173.1,8
143414,211.15,173.13,44
143420,211.15,175.11,23
143421,211.15,175.15,38
143432,211.15,177.13,12
143438,211.15,179.08,9
143446,211.15,181.1,35
143447,211.15,181.12,11
143449,211.15,182.11,20
143455,211.15,183.12,41
143458,211.15,184.12,15
143464,211.15,185.13,44
143468,211.15,187.11,23
143469,211.15,187.15,41
143475,211.15,189.13,21
143476,211.15,189.16,9
143485,211.15,191.14,19
143492,211.15,193.1,19
143496,211.15,194.11,19
143500,211.15,195.11,8
143501,211.15,195.12,28
143503,211.15,196.12,16
143507,211.15,197.13,42
143511,211.15,199.11,14
143513,211.15,199.15,38
143518,211.15,201.13,15
143519,211.15,201.16,28
143524,211.15,203.14,18
143534,211.15,207.12,15
143536,211.15,207.14,10
143542,211.15,209.13,34
143544,211.15,210.14,14
145145,213.13,55.05,13
145153,213.13,57.07,14
145171,213.13,67.05,15
145174,213.13,69.03,14
145175,213.13,69.07,17
145177,213.13,71.05,13
145191,213.13,79.05,15
145198,213.13,81.07,17
145202,213.13,83.05,15
145204,213.13,83.09,10
145209,213.13,85.06,12
145221,213.13,91.05,16
145225,213.13,93.07,18
145227,213.13,95.05,15
145228,213.13,95.08,14
145233,213.13,97.06,12
145253,213.13,105.07,17
145257,213.13,107.08,13
145263,213.13,109.06,14
145265,213.13,109.1,16
145269,213.13,111.08,14
145279,213.13,117.07,16
145281,213.13,119.08,14
145287,213.13,121.06,14
145289,213.13,121.1,17
145292,213.13,123.08,17
145294,213.13,123.12,12
145307,213.13,128.06,8
145309,213.13,129.07,14
145312,213.13,131.08,14
145315,213.13,133.06,9
145319,213.13,133.1,16
145323,213.13,135.08,17
145324,213.13,135.12,14
145329,213.13,137.09,10
145339,213.13,142.08,14
145341,213.13,143.08,12
145345,213.13,144.09,13
145349,213.13,145.1,17
145356,213.13,147.08,16
145357,213.13,147.12,16
145363,213.13,149.09,11
145380,213.13,155.08,11
145384,213.13,156.09,13
145388,213.13,157.1,16
145389,213.13,158.11,10
145392,213.13,159.08,14
145393,213.13,159.12,16
145398,213.13,161.09,11
145400,213.13,161.13,13
145402,213.13,163.11,14
145408,213.13,165.09,9
145412,213.13,167.08,8
145417,213.13,168.09,8
145422,213.13,169.1,15
145423,213.13,170.11,11
145427,213.13,171.12,14
145431,213.13,173.09,11
145434,213.13,173.13,14
145439,213.13,175.11,14
145440,213.13,175.15,11
145458,213.13,181.1,15
145460,213.13,182.11,11
145464,213.13,183.12,13
145469,213.13,185.13,16
145472,213.13,187.11,14
145474,213.13,187.15,11
145478,213.13,189.13,14
145489,213.13,193.1,8
145493,213.13,194.11,9
145499,213.13,195.12,11
145501,213.13,196.12,9
145504,213.13,197.13,12
145507,213.13,199.11,13
145508,213.13,199.15,12
145512,213.13,201.13,12
145515,213.13,203.14,11
145533,213.13,209.13,12
145538,213.13,211.15,14
145726,213.16,53.04,13
145735,213.16,55.05,20
145736,213.16,55.06,19
145752,213.16,57.03,12
145753,213.16,57.07,34
145763,213.16,59.05,11
145800,213.16,67.05,32
145801,213.16,67.06,19
145809,213.16,69.03,19
145810,213.16,69.07,45
145819,213.16,71.05,30
145820,213.16,71.09,12
145847,213.16,79.05,36
145848,213.16,79.06,11
145858,213.16,81.07,47
145868,213.16,83.05,32
145870,213.16,83.09,37
145878,213.16,85.06,19
145879,213.16,85.07,10
145893,213.16,89.06,9
145899,213.16,90.98,10
145901,213.16,91.05,43
145908,213.16,93.07,45
145912,213.16,95.05,36
145913,213.16,95.08,24
145914,213.16,95.09,26
145920,213.16,97.06,19
145921,213.16,97.07,17
145922,213.16,97.1,25
145928,213.16,99.08,9
145948,213.16,105.07,45
145955,213.16,107.08,22
145956,213.16,107.09,26
145961,213.16,109.06,24
145962,213.16,109.07,10
145963,213.16,109.1,45
145970,213.16,111.08,25
145971,213.16,111.12,10
145988,213.16,117.07,39
145994,213.16,119.08,24
145995,213.16,119.09,24
145997,213.16,120.09,9
145999,213.16,121.06,18
146002,213.16,121.1,45
146007,213.16,123.08,35
146009,213.16,123.12,42
